"License.Se","License.Ty","License.Cl","License._1","Agency.Zon","Agency.Z_1","County.Nam","Premises.N","Doing.Busi","Actual.Add","Additional","City","State","Zip","License.Ce","License.Or","License.Ef","License.Ex","Latitude","Longitude","Location","BoroCode","BoroName","CountyFIPS","NTACode","NTAName","Shape_Leng","Shape_Area","coords.x1","coords.x2"
1201317,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EAST 33RD STREET RESTAURANT CORP",NA,"488 3RD AVE",NA,"NEW YORK","NY",10016,842923,"12/23/2008","12/23/2014","11/30/2016",40.74517095,-73.97860438,"(40.74517095, -73.97860438)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,990178.575504374,210763.232786605
1275780,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","A TO Z SMITH RESTAURANTS LLC","WHITE OAK TAVERN","138 SMITH ST",NA,"BROOKLYN","NY",11201,810801,"04/29/2014","04/29/2014","03/31/2016",40.68701278,-73.99027364,"(40.68701278, -73.99027364)",3,"Brooklyn","047","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",32546.1319301,28477084.9305,986947.458523662,189573.862123097
1275838,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","381 7TH AVENUE WINE BAR LLC","BROOKVIN","381 7TH AVE",NA,"BROOKLYN","NY",11215,810610,"03/21/2014","03/21/2014","02/29/2016",40.66533563,-73.98287301,"(40.66533563, -73.98287301)",3,"Brooklyn","047","BK37","Park Slope-Gowanus",31459.9603085,42511079.8151,989001.455200648,181676.569874961
1259581,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TSG 89 CORP","MIDNIGHT EXPRESS","1715 2ND AVE",NA,"NEW YORK","NY",10128,803520,"03/05/2012","03/13/2014","02/29/2016",40.77955701,-73.95048384,"(40.77955701, -73.95048384)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,997963.496651879,223294.35677317
1275856,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ALY INCORPORATED","THE SHANNON POT","21-59 44TH DR",NA,"LONG ISLAND CITY","NY",11101,810566,"03/11/2014","03/11/2014","02/28/2016",40.74777965,-73.94517335,"(40.74777965, -73.94517335)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,999441.482581585,211717.695863872
1278813,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","YORKVILLE HOSPITALITY LLC","SHORTY'S","1678 1ST AVE",NA,"NEW YORK","NY",10128,811212,"07/18/2014","07/09/2014","06/30/2016",40.77782,-73.94829,"(40.77782, -73.94829)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,998571.453981718,222661.856556993
1201051,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","HOST SERVICES OF NEW YORK INC","TODD ENGLISH BONFIRE","JFK INT'L AIRPORT BRIT AIRWAYS",NA,"JAMAICA","NY",11430,804232,"05/12/2008","05/01/2014","04/30/2016",40.65394477,-73.79089912,"(40.65394477, -73.79089912)",4,"Queens","081","QN98","Airport",134833.935176,227761739.697,1042269.66327047,177595.345359648
1288289,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SABOR GUARANI CORP",NA,"40-04 BELL BLVD",NA,"BAYSIDE","NY",11361,832363,"10/09/2015","10/09/2015","09/30/2017",40.76403,-73.77152,"(40.76403, -73.77152)",4,"Queens","081","QN46","Bayside-Bayside Hills",43014.8054344,80797536.0793,1047542.20497634,217716.015427341
1275827,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CROSSTOWN DINER CORP","PALACE RESTAURANT","122 E 57TH ST",NA,"NEW YORK","NY",10022,855970,"02/26/2014","02/01/2016","01/31/2018",40.76106483,-73.96948262,"(40.76106483, -73.96948262)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,992704.133457306,216554.636513588
1275815,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","13 THAMES GROUP LLC","PALISADES","906 BROADWAY",NA,"BROOKLYN","NY",11206,810743,"04/16/2014","04/16/2014","03/31/2016",40.69782719,-73.93675382,"(40.69782719, -73.93675382)",3,"Brooklyn","047","BK35","Stuyvesant Heights",28239.0810105,31406935.9663,1001787.52318421,193520.050894878
1259552,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1043 REST CORP","ANGELO'S PIZZA","1043 2ND AVE",NA,"NEW YORK","NY",10022,855540,"01/11/2012","01/01/2016","12/31/2017",40.75797729,-73.96624887,"(40.75797729, -73.96624887)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,993600.402390442,215430.073388145
1200978,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SWISS INTERNATIONAL AIRLINES LTD",NA,"JFK APT  TERMINAL 4",NA,"JAMAICA","NY",11430,855476,"12/11/2007","12/01/2015","11/30/2017",40.65394477,-73.79089912,"(40.65394477, -73.79089912)",4,"Queens","081","QN98","Airport",134833.935176,227761739.697,1042269.66327047,177595.345359648
1275791,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","MOLOKO BAR LLC",NA,"705 MYRTLE AVE",NA,"BROOKLYN","NY",11205,831504,"04/23/2015","04/23/2015","03/31/2017",40.69473551,-73.95483224,"(40.69473551, -73.95483224)",3,"Brooklyn","047","BK75","Bedford",29992.9236665,32629789.2146,996775.142314123,192390.558487049
1275792,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","126 HAMILTON PLACE LLC","HOGS HEAD TAVERN","500 W 143RD ST","#4 AKA 126 HAMILTON PL","NEW YORK","NY",10031,811443,"09/08/2014","09/08/2014","08/31/2016",40.82410466,-73.94895344,"(40.82410466, -73.94895344)",1,"Manhattan","061","MN04","Hamilton Heights",17410.823295,16093787.9398,998377.882709509,239524.869021066
1275802,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KB40 CPS LLC","VILLAGIO ON THE PARK","40 CENTRAL PARK S","RETAIL SPACE B","NEW YORK","NY",10019,810613,"03/21/2014","03/21/2014","02/29/2016",40.76482774,-73.97424366,"(40.76482774, -73.97424366)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,991384.794512261,217925.164717973
1275814,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MATAHEKO AFRICAN RESTAURANT AND LOUNGE INC",NA,"144 07 JAMAICA AVE","SUITE #1","JAMAICA","NY",11435,810470,"02/24/2014","02/24/2014","01/31/2016",40.70209919,-73.81083371,"(40.70209919, -73.81083371)",4,"Queens","081","QN61","Jamaica",43696.3647225,47308036.5466,1036700.49314891,195126.769852917
1234097,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","VILLA ELBA CATERING INC",NA,"1710 UNIVERSITY AVENUE 2ND FLR","BRANDT PLACE & 176 ST","BRONX","NY",10453,856583,"01/19/2010","01/07/2016","12/31/2017",40.84843015,-73.9179967,"(40.84843015, -73.9179967)",2,"Bronx","005","BX36","University Heights-Morris Heights",24305.8496224,21251934.685,1006937.31491447,248394.051258814
1111698,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","300 W 43RD STREET REALTY INC","303 WEST 42ND STREET","A/K/A 300 WEST 43RD STREET","8TH AVENUE & 42ND STREET","NEW YORK","NY",10036,847983,"08/29/2001","04/01/2015","03/31/2017",40.7578827,-73.9894108,"(40.7578827, -73.9894108)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987183.632853412,215393.987130058
1275866,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","G'S RESTAURANT & BAR INC",NA,"139-20 243RD ST",NA,"ROSEDALE","NY",11422,811467,"09/11/2014","09/11/2014","08/31/2016",40.6651422,-73.73578782,"(40.6651422, -73.73578782)",4,"Queens","081","QN05","Rosedale",63322.3229943,61588664.1282,1057549.16591999,181716.176520794
1111744,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","FORTUNE SUSHI RESTAURANT INC",NA,"900 HYLAN BLVD",NA,"STATEN ISLAND","NY",10305,843558,NA,"02/01/2015","01/31/2017",40.59767905,-74.07341674,"(40.59767905, -74.07341674)",5,"Staten Island","085","SI14","Grasmere-Arrochar-Ft. Wadsworth",40059.7110086,40948750.6455,963861.704324451,157035.54273071
1275871,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EL NUEVO JOBO RESTAURANT & BAR INC",NA,"3915 BROADWAY","STORES 3 & 4","NEW YORK","NY",10032,810421,"02/12/2014","02/12/2014","01/31/2016",40.83832176,-73.94188098,"(40.83832176, -73.94188098)",1,"Manhattan","061","MN36","Washington Heights South",22096.3050359,23100222.0682,1000331.8525701,244705.900655014
1284227,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","100 SARDINES MANAGEMENT LLC","LUPULO","835 6TH AVE",NA,"NEW YORK","NY",10001,831420,"04/09/2015","04/09/2015","03/31/2017",40.74711,-73.99027,"(40.74711, -73.99027)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,986946.035972704,211469.116483742
1275900,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PJ150 LLC","HAUS","285 W BROADWAY",NA,"NEW YORK","NY",10013,846109,"03/24/2014","06/17/2015","02/28/2016",40.72081185,-74.00501128,"(40.72081185, -74.00501128)",1,"Manhattan","061","MN24","SoHo-TriBeCa-Civic Center-Little Italy",24277.7598984,24861793.073,982860.901908347,201887.764846684
1288454,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","BIG PIE LLC","PIZZAMOTO","338 HAMILTON AVE",NA,"BROOKLYN","NY",11231,832377,"10/14/2015","10/14/2015","09/30/2017",40.67468,-74.00066,"(40.67468, -74.00066)",3,"Brooklyn","047","BK33","Carroll Gardens-Columbia Street-Red Hook",60796.3891634,44600089.997,984066.925149392,185080.525317455
1259530,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","TARIN CATERING CORP","PEPPER JACK","308 MANOR RD",NA,"STATEN ISLAND","NY",10314,856607,"02/27/2012","02/01/2016","01/31/2018",40.62052135,-74.12360481,"(40.62052135, -74.12360481)",5,"Staten Island","085","SI07","Westerleigh",41649.9174177,63293572.2557,949935.908313961,165373.251082507
1201386,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","ECCO OF SI INC","CIELO RESTAURANT","1435 HYLAN BLVD","BACHE AVE & COOPER AVE","STATEN ISLAND","NY",10305,803953,"04/15/2008","04/01/2014","03/31/2016",40.59341875,-74.08702993,"(40.59341875, -74.08702993)",5,"Staten Island","085","SI36","Old Town-Dongan Hills-South Beach",41967.7981053,67009757.8852,960079.693935924,155486.869968607
1201395,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","PARISIENNE CAFE INC",NA,"2339 ARTHUR AVE","CRESCENT AVE & E 187TH ST","BRONX","NY",10458,835762,"06/27/2008","06/01/2014","05/31/2016",40.85423742,-73.88875993,"(40.85423742, -73.88875993)",2,"Bronx","005","BX06","Belmont",17114.4303363,13557354.9494,1015023.36957093,250518.781223781
1025980,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GRAND CENTRAL OYSTER BAR INC","GRAND CENTRAL OYSTER BAR","GRAND CENTRAL TERMINAL",NA,"NEW YORK","NY",10017,850496,NA,"08/01/2015","07/31/2017",40.75300149,-73.97786028,"(40.75300149, -73.97786028)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,990384.039306305,213616.201539923
1201459,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","2187 RICHMOND AVENUE INC","HENNY'S","2187 RICHMOND AVE","DRAPER PLACE & TRAVIS AVE","STATEN ISLAND","NY",10314,834120,"01/31/2008","01/06/2014","12/31/2015",40.59305817,-74.16245197,"(40.59305817, -74.16245197)",5,"Staten Island","085","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",75930.4695581,184844353.903,939132.95309803,155385.330177824
1040391,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","PIZZERIA UNO OF FOREST HILLS INC","UNO CHICAGO GRILL","10716 70TH RD",NA,"FOREST HILLS","NY",11375,802527,NA,"03/01/2014","02/29/2016",40.72153826,-73.84528597,"(40.72153826, -73.84528597)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1027135.35260127,202190.250631879
1201635,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","451 GRAHAM AVENUE CORP","THE RICHARDSON","451 GRAHAM AVE",NA,"BROOKLYN","NY",11222,802915,"03/13/2008","03/01/2014","02/29/2016",40.71885824,-73.94519073,"(40.71885824, -73.94519073)",3,"Brooklyn","047","BK90","East Williamsburg",49171.2764414,39139864.4613,999443.259843316,201180.718221225
1276032,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","KAI ASIAN BISTRO LLC","KAI SUSHI ASIAN FUSION","1475 WILLIAMSBRIDGE RD",NA,"BRONX","NY",10461,810609,"03/21/2014","03/21/2014","02/29/2016",40.84378754,-73.84555306,"(40.84378754, -73.84555306)",2,"Bronx","005","BX37","Van Nest-Morris Park-Westchester Square",42863.930519,36301108.7373,1026982.78785409,246729.626058123
1112082,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PIER 66 MARITIME INC","LACKAWANNA BARGE","205 207 12TH AVE",NA,"NEW YORK","NY",10001,849908,"04/19/2007","07/01/2015","06/30/2017",40.75075146,-74.00846796,"(40.75075146, -74.00846796)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,981903.784491011,212795.781137001
1028256,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RAME LLC","NAPLES","200A PARK AVENUE",NA,"NEW YORK","NY",10166,854943,"03/06/2003","11/01/2015","10/31/2017",40.75430364,-73.97686968,"(40.75430364, -73.97686968)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,990658.37004476,214090.687885312
1259501,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","GASTONE III LLC","BAR CORVO","791 WASHINGTON AVE",NA,"BROOKLYN","NY",11238,834088,"02/28/2012","02/01/2014","01/31/2016",40.67287426,-73.96281004,"(40.67287426, -73.96281004)",3,"Brooklyn","047","BK64","Prospect Heights",15051.9425256,10241650.6522,994566.258349051,184424.831905523
1288449,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TAKE ANY RUG IN THE HOUSE LLC","THE JONES RESTAURANT","788 9TH AVE",NA,"NEW YORK","NY",10019,839604,"12/04/2015","12/04/2015","11/30/2017",40.76482,-73.98755,"(40.76482, -73.98755)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987698.78981181,217921.540937999
1276082,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","GIN BLOSSOM BK LLC","CLOVER CLUB","210 SMITH ST",NA,"BROOKLYN","NY",11201,811237,"07/24/2014","07/24/2014","06/30/2016",40.68452599,-73.99195537,"(40.68452599, -73.99195537)",3,"Brooklyn","047","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",32546.1319301,28477084.9305,986481.139404428,188667.804891004
1259434,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","HYY RESTAURANT INC","DANNY'S SZECHUAN GARDEN","15640B CROSS BAY BLVD",NA,"HOWARD BEACH","NY",11414,834434,"02/24/2012","02/01/2014","01/31/2016",40.66346554,-73.84104917,"(40.66346554, -73.84104917)",4,"Queens","081","QN57","Lindenwood-Howard Beach",78408.1907489,63887537.6349,1028348.1464036,181034.788429765
1201833,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MI ABUELITA RESTAURANT CORP",NA,"2270 2ND AVENUE","E 116TH & E 117TH STREETS","NEW YORK","NY",10035,836180,"05/19/2008","06/12/2014","04/30/2016",40.79731214,-73.93745906,"(40.79731214, -73.93745906)",1,"Manhattan","061","MN34","East Harlem North",31491.7224887,24513073.3809,1001566.08944065,229765.465337491
1276105,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","RESTAURANTE ASADERO MISTIERRAS COLOMBIANAS INC",NA,"54-08 ROOSEVELT AVE",NA,"WOODSIDE","NY",11377,831004,"12/31/2014","12/31/2014","11/30/2016",40.74457632,-73.91044031,"(40.74457632, -73.91044031)",4,"Queens","081","QN63","Woodside",27872.1859801,28245720.1891,1009066.57629631,210558.552328001
1201835,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","DOWN UNDER PUBS LLC",NA,"318 VAN BRUNT ST","PIONEER & VISITATION ST","BROOKLYN","NY",11231,834946,"07/18/2008","07/01/2014","06/30/2016",40.67902163,-74.01101526,"(40.67902163, -74.01101526)",3,"Brooklyn","047","BK33","Carroll Gardens-Columbia Street-Red Hook",60796.3891634,44600089.997,981194.718492536,186662.497084056
1276112,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","2013 VENTURE CORP","THE HAROLD","1271 BROADWAY","UNIT B","NEW YORK","NY",10001,811141,"07/01/2014","07/01/2014","06/30/2016",40.74810623,-73.98817714,"(40.74810623, -73.98817714)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,987525.886862928,211832.146379057
1024434,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","31 UNION SQUARE WEST LLC","BLUE WATER GRILL","31 UNION SQUARE WEST",NA,"NEW YORK","NY",10003,844833,NA,"03/01/2015","02/28/2017",40.73657135,-73.99081796,"(40.73657135, -73.99081796)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,986794.607004885,207629.534872443
1201931,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SNACK COMPANY BEDFORD LLC",NA,"63 BEDFORD ST","CORNER OF MORTON & BEDFORD","NEW YORK","NY",10014,855800,"01/15/2008","01/01/2016","12/31/2017",40.73107126,-74.00463813,"(40.73107126, -74.00463813)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,982964.534860882,205625.580140901
1276129,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MIST NY LLC","MIST","3725 32ND ST",NA,"LONG ISLAND CITY","NY",11101,810994,"02/28/2014","06/04/2014","01/31/2016",40.75424197,-73.93054945,"(40.75424197, -73.93054945)",4,"Queens","081","QN68","Queensbridge-Ravenswood-Long Island City",27067.6529409,23317083.6315,1003491.63586131,214075.001194329
1276156,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GREENE STREET ENTERPRISES INC","WHITE OAK TAVERN","21 WAVERLY PL",NA,"NEW YORK","NY",10003,811162,"07/08/2014","07/08/2014","06/30/2016",40.73028276,-73.99467258,"(40.73028276, -73.99467258)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,985726.520434855,205338.315837172
1276158,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","2288 CUSTOM LLC","CUSTOM FUEL PIZZA WINGS & SALADS","2288 FREDERICK DOUGLAS BLVD",NA,"NEW YORK","NY",10027,856655,"02/27/2014","02/01/2016","01/31/2018",40.80884033,-73.95212488,"(40.80884033, -73.95212488)",1,"Manhattan","061","MN11","Central Harlem South",16619.2958676,14436192.1854,997503.179835255,233963.030297638
1272612,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","J'EAT JET BAR INC",NA,"685 5TH AVE",NA,"BROOKLYN","NY",11215,856003,"12/10/2013","12/01/2015","11/30/2017",40.66149027,-73.99329679,"(40.66149027, -73.99329679)",3,"Brooklyn","047","BK32","Sunset Park West",84548.0445373,50064201.5363,986109.745250995,180275.203814957
1165559,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","TASSO RESTAURANT LLC","BACO & ABBRACCI","204 GRAND STREET","BEDFORD AVENUE & DRIGGS AVENUE","BROOKLYN","NY",11211,803065,"03/30/2006","03/01/2014","02/29/2016",40.71402989,-73.96030733,"(40.71402989, -73.96030733)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995253.699857862,199419.342793847
1117945,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HYO DONG GAK INC",NA,"51 WEST 35TH STREET",NA,"NEW YORK","NY",10001,851390,"09/10/2001","09/01/2015","08/31/2017",40.74998691,-73.98600907,"(40.74998691, -73.98600907)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988126.507872027,212517.427099838
1259449,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SERAFINA 77 WEST LLC","SERAFINA/GEISHA","2178 BROADWAY","222 W 77TH ST","NEW YORK","NY",10024,855803,"02/01/2012","02/01/2016","01/31/2018",40.78245457,-73.98070213,"(40.78245457, -73.98070213)",1,"Manhattan","061","MN12","Upper West Side",29158.1325969,34381053.1183,989594.311264936,224346.748837649
1276186,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","OXYGENATION COCKTAIL LOUNGE LLC",NA,"4202 4204 CHURCH AVE","AKA 191 E 42ND ST","BROOKLYN","NY",11203,811292,"08/05/2014","08/05/2014","07/31/2016",40.65137138,-73.93800815,"(40.65137138, -73.93800815)",3,"Brooklyn","047","BK91","East Flatbush-Farragut",39211.4118914,34362243.6709,1001451.68808865,176594.626390635
1273158,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SAMHYUNGJAE CORP","STARRY NIGHT","28 W 33RD ST",NA,"NEW YORK","NY",10001,856099,"12/24/2013","12/01/2015","11/30/2017",40.74812439,-73.98588376,"(40.74812439, -73.98588376)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988161.337231819,211838.856734445
1025988,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","IL POSTINO INC",NA,"337 339 E 49TH ST",NA,"NEW YORK","NY",10017,802851,NA,"03/01/2014","02/29/2016",40.75389441,-73.96800967,"(40.75389441, -73.96800967)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,993113.134178552,213942.364449371
1259445,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WEST 12TH STREET PARTNERS LLC","BEATRICE INN","285 W 12TH ST",NA,"NEW YORK","NY",10014,836511,"07/23/2012","07/01/2014","06/30/2016",40.73754337,-74.00404072,"(40.73754337, -74.00404072)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,983130.216767083,207983.564885651
1112429,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","493 REST INC","MERCURY BAR & GRILL","493 3RD AVENUE","33RD & 34TH STREETS","NEW YORK","NY",10016,849359,"05/04/2001","05/01/2015","04/30/2017",40.74525401,-73.97837526,"(40.74525401, -73.97837526)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,990242.055569736,210793.509788599
1268462,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","GALANILLA INC","THE HIDEOUT","8415 5TH AVE",NA,"BROOKLYN","NY",11209,844366,"03/20/2013","03/01/2015","02/28/2017",40.62275123,-74.0254008,"(40.62275123, -74.0254008)",3,"Brooklyn","047","BK31","Bay Ridge",44405.6395723,67117794.1869,977198.684287264,166162.468017373
1276231,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HARU BROADWAY CORP","HARU","229 W 43RD ST","UNIT 221","NEW YORK","NY",10036,811029,"06/11/2014","06/11/2014","05/31/2016",40.75703215,-73.98728953,"(40.75703215, -73.98728953)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,987771.354632237,215084.182191027
1276285,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHIPOTLE MEXICAN GRILL OF COLORADO LLC","CHIPOTLE MEXICAN GRILL","1020 1024 3RD AVE",NA,"NEW YORK","NY",10065,830638,"10/20/2014","10/20/2014","09/30/2016",40.76264,-73.96577,"(40.76264, -73.96577)",1,"Manhattan","061","MN31","Lenox Hill-Roosevelt Island",37708.4443316,21501564.9178,993732.404552925,217128.902737948
1259390,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","REINA FAMILY RESTAURANT CORP",NA,"3800 E TREMONT AVE",NA,"BRONX","NY",10465,835670,"06/18/2012","06/01/2014","05/31/2016",40.82500619,-73.82053095,"(40.82500619, -73.82053095)",2,"Bronx","005","BX52","Schuylerville-Throgs Neck-Edgewater Park",90986.9498951,88628234.5109,1033919.9818041,239900.094683379
1202437,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","TROPICOSO BAR RESTAURANT CORP",NA,"1004 FOURTH AVE STORE #2","4TH & 3RD AVE","BROOKLYN","NY",11232,837365,"09/05/2008","09/01/2014","08/31/2016",40.65315725,-74.00580187,"(40.65315725, -74.00580187)",3,"Brooklyn","047","BK32","Sunset Park West",84548.0445373,50064201.5363,982640.122333269,177239.234748514
1276301,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","24 5TH AVE LIMITED LIABILITY COMPANY","CLAUDETTE","24 5TH AVE",NA,"NEW YORK","NY",10011,810823,"05/06/2014","05/06/2014","04/30/2016",40.73308,-73.99573,"(40.73308, -73.99573)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,985433.401647122,206357.421798516
1276324,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","162 D & Y CORP","FLOWER","162-05 CROCHERON AVE",NA,"FLUSHING","NY",11358,810551,"03/07/2014","03/07/2014","02/28/2016",40.76257988,-73.8028331,"(40.76257988, -73.8028331)",4,"Queens","081","QN51","Murray Hill",33266.9048118,52488277.1387,1038869.23653987,217166.615812387
1027841,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KIWIS HISTORICAL BUILDING LTD","HALLO BERLIN","626B 10TH AVENUE",NA,"NEW YORK","NY",10036,847398,NA,"09/01/2015","08/31/2017",40.7612666,-73.99418176,"(40.7612666, -73.99418176)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,985861.803811458,216626.728834059
1278820,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LARSTASIO LLC","DA CAPO","1392 MADISON AVE","STORE 101","NEW YORK","NY",10029,811168,"07/09/2014","07/09/2014","06/30/2016",40.78775,-73.95414,"(40.78775, -73.95414)",1,"Manhattan","061","MN33","East Harlem South",18625.0446051,16650633.5722,996949.360784346,226278.790238018
1165422,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ROYAL INDIA PALACE AND RESTAURANT INC.","ROYAL INDIA PALACE AND RESTAURANT","118-08 ATLANTIC AVENUE","RICHMOND HILL","QUEENS","NY",11419,803208,"03/21/2006","03/05/2014","02/29/2016",40.69372298,-73.82870519,"(40.69372298, -73.82870519)",4,"Queens","081","QN54","Richmond Hill",33791.5704516,50978895.7612,1031751.2084532,192064.878692488
1276390,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","CHIFLEZ CORP","CHIFLEZ","95-02 ROOSEVELT AVE",NA,"JACKSON HEIGHTS","NY",11372,788333,"04/14/2014","04/14/2014","03/31/2016",40.74891,-73.87127,"(40.74891, -73.87127)",4,"Queens","081","QN29","Elmhurst",36711.470787,32675598.9,1019918.1612933,212150.972931303
